date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-05-03,GWW,192.02,192.02,0.007291612023291316,0.019276590170292006,-0.07624336111499289,0.3782625432649773,-1.9183892865212244,-1.5886080143223908,-0.35751689683921745,-0.5726766574478622,-1.6952790336291443,-1.348619797049333,-0.5115775919034472,2,3,18,5,2017,2017-05-03,0.47839870771031334,0.9974878953455262
2017-05-04,GWW,187.53999,187.53999,-0.023330955108842977,0.01924817440242457,0.029492091351316984,-1.2121126201923922,-2.1249642042441512,-1.6756403174153538,-0.39027129894053714,-0.5935744311633696,-1.6585812263711075,-1.3659750919354288,-0.5643577956180537,3,4,18,5,2017,2017-05-04,0.5266509485171738,0.9987434209043264
2017-05-05,GWW,189.23,189.23,0.00901146470147518,0.01910599733378533,-0.004355921415431723,0.47165633617775693,-2.0947264099182163,-1.6346514803911336,-0.3280325393414089,-0.6108391426966753,-1.6094851292274266,-1.3760906176368173,-0.6101467091103436,4,5,18,5,2017,2017-05-05,0.5746544493822343,0.9990863962395584
2017-05-08,GWW,188.98,188.98,-0.0013211435818845096,0.018801304051896665,-0.021452666555082538,-0.07026872062904772,-2.0621147893643763,-1.7045397250316798,-0.3501629672844002,-0.6269247519477749,-1.5622942821668024,-1.3852206593665155,-0.6531599640056385,0,8,19,5,2017,2017-05-08,0.633802012627074,0.999604613064744
2017-05-09,GWW,187.77,187.77,-0.00640279394644927,0.018492737631035636,0.0016327316996263878,-0.34623288742839853,-2.1359447282908564,-1.7643115276749017,-0.41027190870850655,-0.6324440549596015,-1.5198089568726445,-1.3937106085835314,-0.6942457178899931,1,9,19,5,2017,2017-05-09,0.6698746727495142,0.9998966561359904
2017-05-10,GWW,187.86,187.86,0.000479309793896876,0.0182122867498999,-0.003130039753450204,0.026317935824259436,-2.1684129478131036,-1.809786359914863,-0.5136286293939135,-0.6598909357571099,-1.4768088111376316,-1.4007343420703504,-0.7328480220823999,2,10,19,5,2017,2017-05-10,0.7181541239910592,0.999968509448914
2017-05-11,GWW,187.69,187.69,-0.0009049292025977707,0.017924078285367625,-0.057485741641260434,-0.05048679146511608,-2.217946153197624,-1.814479457726089,-0.5605770386973115,-0.6599183257921681,-1.4329641614728934,-1.4052959684478699,-0.7686605367527996,3,11,19,5,2017,2017-05-11,0.7670851082253064,0.9999904250579053
2017-05-12,GWW,184.62,184.62,-0.01635675848473539,0.01775464990779012,-0.06226641760510239,-0.9212661792648817,-2.147625756330097,-1.959722613623253,-0.8119037973081801,-0.672032415057146,-1.4049740942963078,-1.4156922143833186,-0.8066308941200989,4,12,19,5,2017,2017-05-12,0.8141336764844217,0.9999947919787324
2017-05-15,GWW,181.38,181.38,-0.017549561260968516,0.017607244746858316,-0.0449730014747592,-0.9967238777719556,-2.2448438922679848,-2.0526196517681736,-1.021287871894924,-0.7114384274505969,-1.387830672821847,-1.4283740690890003,-0.845009016200302,0,15,20,5,2017,2017-05-15,0.8740152570014527,0.9999988938681852
2017-05-16,GWW,179.10001,179.10001,-0.01257023927665668,0.01736454717058728,-0.08770605086733257,-0.7239025097037153,-2.472566562702974,-2.134469561218385,-1.0750788335915404,-0.7886393023193442,-1.3752549996236922,-1.4415608139566516,-0.8827923791606203,1,16,20,5,2017,2017-05-16,0.923123591014702,0.9999998032923028
2017-05-17,GWW,174.77,174.77,-0.02417649222911822,0.017400444047460297,-0.030450178778601233,-1.389418118478817,-1.4472515952989349,-2.242194149443143,-1.113950316372035,-0.819033652722568,-1.3745761464091109,-1.4574055922792366,-0.9211539712045453,2,17,20,5,2017,2017-05-17,0.9666043324704559,0.9999998642586332
2017-05-18,GWW,173.3,173.3,-0.008411054528809303,0.017117396433645928,0.032915310634003624,-0.4913746410801439,-1.438957597981182,-2.3542371111108666,-1.1759991331092259,-0.8458618084641816,-1.3730697429238041,-1.4737095704282068,-0.9593850357748545,3,18,20,5,2017,2017-05-18,0.23598589112627014,0.8510778062785544
2017-05-19,GWW,174.85001,174.85001,0.008944085401038526,0.017054918360843233,0.07287897560601983,0.5244285086449579,-1.3783562763365569,-2.32110477311152,-1.1588496280232692,-0.7811945528726087,-1.357565581928989,-1.4849654484857135,-0.9948345984335529,4,19,20,5,2017,2017-05-19,0.34028360961028575,0.8668080720003456
2017-05-22,GWW,178.3,178.3,0.01973113984952035,0.01738732198913709,-0.034136970074790426,1.1348003943245306,-1.0836493379740821,-2.2414929745478944,-0.97418814021591,-0.7208867840039033,-1.3266537407605814,-1.492831090142368,-1.029129616023344,0,22,21,5,2017,2017-05-22,0.3571136987421194,0.9691913885388532
2017-05-23,GWW,176.62,176.62,-0.009422321929332678,0.017118826340911213,0.014375897036373425,-0.5504070046446385,-1.0149963586951558,-2.31026422043355,-0.9804507698635291,-0.7662497897527246,-1.302218694811861,-1.5014337807581044,-1.0633386331022576,1,23,21,5,2017,2017-05-23,0.37070476785933015,0.9013068795317511
2017-05-24,GWW,177.31,177.31,0.003906692333824013,0.016913169286857977,-0.01974555556235167,0.23098523213266875,-1.0709612472295,-2.1646366540269333,-1.0631852446882653,-0.8057857403832713,-1.2665640470075612,-1.499893521743328,-1.0905406289015094,2,24,21,5,2017,2017-05-24,0.43181888012264225,0.8827999201295224
2017-05-25,GWW,176.37,176.37,-0.005301449438835926,0.0166338409513021,-0.05990825551363817,-0.31871468858916363,-1.202640097818665,-2.2358805076646258,-1.1586803528093301,-0.8360942235161039,-1.2355376352798761,-1.4996375946556377,-1.11801029959307,3,25,21,5,2017,2017-05-25,0.4921419843975506,0.8639257872065058
2017-05-26,GWW,173.58,173.58,-0.01581901683959852,0.016477904277608178,-0.03545879280501928,-0.9600138812005955,-1.3430220193955587,-2.3471556730205227,-1.2284995297978207,-0.9063357628237542,-1.2165565216165706,-1.5034215761774832,-1.1469931364953683,4,26,21,5,2017,2017-05-26,0.5443346159086612,0.8470525086000593
2017-05-30,GWW,171.97,171.97,-0.009275262126973272,0.016222271339357046,0.0069999843796443835,-0.5717610026945147,-1.4470924537547543,-2.380087483463001,-1.3086367396369174,-0.9267863336684496,-1.200164425432414,-1.5061281747512796,-1.17446349050556,1,30,22,5,2017,2017-05-30,0.6196707114067421,0.8270028578334454
2017-05-31,GWW,172.28,172.28,0.001802639995348132,0.01600510362695306,0.02627244188235472,0.11262907366075618,-1.2284812046367979,-2.4925695873891227,-1.2773381276800968,-0.9664309678434113,-1.1834928241119538,-1.51244225598367,-1.2050627657705852,2,31,22,5,2017,2017-05-31,0.6890497471020331,0.8164492567977011
2017-06-01,GWW,173.42999,173.42999,0.006675121894590186,0.015881289220597436,-0.016238354096397404,0.4203136031256709,-1.2397726438961498,-2.3900679888364156,-1.3115004807908626,-0.9516128649736239,-1.156751321123101,-1.5123866045314025,-1.2314777107390875,3,1,22,6,2017,2017-06-01,0.7183663663171646,0.8204370395972936
2017-06-02,GWW,172.72,172.72,-0.00409381330184011,0.015619132497572215,0.028955120640769258,-0.26210247608030973,-1.404249530123489,-2.490546357371225,-1.4310619624273426,-1.0008664902100268,-1.1346193216721934,-1.5156830315122838,-1.2601657116190488,4,2,22,6,2017,2017-06-02,0.25510996052347645,0.8158885696050378
2017-06-05,GWW,173.96001,173.96001,0.00717930754979168,0.015507586868163462,-0.09527244495803712,0.46295452740816495,-1.0189464764427978,-2.5228416048362097,-1.5454168623624194,-0.9599422128590102,-1.109213571242992,-1.5206920769391281,-1.291395877331756,0,5,23,6,2017,2017-06-05,0.8126341962928614,0.7740478633565457
