date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-03-09,SCCO,35.15,35.15,-0.02523571824736559,0.01851349571347174,0.023232567739261037,-1.3630985005712497,-0.8696573541676117,0.19722348469815193,1.7034803208792886,1.1640826355596439,0.4619209018559194,1.740572588138233,2.783025167934379,3,9,10,3,2017,2017-03-09,0.3331301941008283,0.6312730535939286
2017-03-10,SCCO,35.39,35.39,0.006827880512091156,0.018251312105733147,0.024381761787553344,0.3741035423938844,-1.0226176626646317,0.19247301252978374,1.752634137787871,1.1964612948883393,0.34544428600213145,1.6634335110147866,2.7320162414529876,4,10,10,3,2017,2017-03-10,0.8045603093223703,0.7205232776894838
2017-03-13,SCCO,35.64,35.64,0.007064142413111041,0.01799415951279443,-0.05598933687847502,0.39257973722463707,-0.5768660836414417,0.1607718465445121,2.034450692719409,1.146074233343551,0.2628651738230862,1.5963589717072637,2.6839998894611106,0,13,11,3,2017,2017-03-13,0.5566716785988458,0.5514387007376983
2017-03-14,SCCO,35.07,35.07,-0.015993265993266004,0.01793545466274728,0.09814714002607361,-0.8917123258929539,-0.9262956000641206,0.018073407431902576,1.774236578622344,1.071848797530751,0.15206174566645445,1.515303307622521,2.626880691076886,1,14,11,3,2017,2017-03-14,0.7668424091892954,0.553047022836444
2017-03-15,SCCO,36.05,36.05,0.027944111776446956,0.018352984587825315,-0.004760556950521952,1.5225922324908416,-0.7969779374060602,0.3001080461843182,2.089956394456687,1.214151179410312,0.1271589118521527,1.470123812250378,2.5915340870731387,2,15,11,3,2017,2017-03-15,0.8154204315599293,0.6519923098894232
2017-03-16,SCCO,36.0,36.0,-0.001386962552010984,0.01805326942713195,0.012600411184965007,-0.07682611493774871,-0.8229349920391634,0.5567880462702266,2.0759144788113444,1.0488203529681508,0.1027753134751438,1.4352922069442524,2.5737262837849797,3,16,11,3,2017,2017-03-16,0.3391080860015808,0.616359061144738
2017-03-17,SCCO,36.13,36.13,0.0036111111111112315,0.017763205935943154,0.02650172733659087,0.2032916312592137,-0.6960332100491019,0.6306000615229195,2.1158432824365248,0.958903991858156,0.09101751275254652,1.4080904114889665,2.5624611939939186,4,17,11,3,2017,2017-03-17,0.47771419830099165,0.5813130639780206
2017-03-20,SCCO,36.4,36.4,0.007473014115693122,0.017512180306633072,-0.05039974068668352,0.42673236483652327,-0.5183848004112125,0.6934280410093207,2.2232430247246975,1.0230449251817566,0.10016708884607828,1.390094342251351,2.555789363606408,0,20,12,3,2017,2017-03-20,0.5375442635859432,0.6322131633966748
2017-03-21,SCCO,35.89,35.89,-0.014010989010988961,0.017429542340440796,0.06042150490814886,-0.8038644238225374,-0.4732761830765803,0.7786174959799994,2.0825915928838,0.9823179961934255,0.07105468387065672,1.3700446125358912,2.564728858718067,1,21,12,3,2017,2017-03-21,0.5722601665433702,0.6804707996402248
2017-03-22,SCCO,36.49,36.49,0.016717748676511546,0.017389846208989587,-0.00794182132338841,0.9613511514477567,-0.5049797112702955,1.1026380088694496,2.1763979246129663,1.0318918204804088,0.09170276306462062,1.3847521463205712,2.611456929161415,2,22,12,3,2017,2017-03-22,0.6340160616442545,0.6740287645195533
2017-03-23,SCCO,36.41,36.41,-0.0021923814743767256,0.01711164722961903,0.014155175818886903,-0.12812217578807206,-0.3574539169069084,0.9086965249978528,2.039900736949376,1.199859553249566,0.1029921054788131,1.3863570531825393,2.6367451921084615,3,23,12,3,2017,2017-03-23,0.6791474610368475,0.6896213009537775
2017-03-24,SCCO,36.55,36.55,0.003845097500686734,0.01683742885514109,-0.07779472804455144,0.22836607262115813,-0.1055111463345107,0.9506140283782757,2.0704845572049813,1.1476746194251055,0.1241802057911016,1.3948979706234792,2.668205699767106,4,24,12,3,2017,2017-03-24,0.7168389726333777,0.750924780590658
2017-03-27,SCCO,35.79,35.79,-0.020793433652530724,0.017012798839763837,0.02482981627242501,-1.222222977440399,-0.17672485005663705,0.8719146624376936,1.982840542623885,1.0727956997141495,0.0808496320077398,1.39060523923767,2.7106485769183464,0,27,13,3,2017,2017-03-27,0.7638035412295051,0.7431393303165209
2017-03-28,SCCO,36.03,36.03,0.0067057837384745245,0.016771979641452932,0.012509282113021516,0.399820646210468,-0.2791575211152003,0.9222993518524987,2.114770984591419,1.0309825527560854,0.06262630041892032,1.3989828371103914,2.764045072055301,1,28,13,3,2017,2017-03-28,0.8258779818205435,0.7835365049955003
2017-03-29,SCCO,36.15,36.15,0.0033305578684428294,0.01650290147387469,0.005279601279925743,0.20181650322007608,-0.18395337542658355,0.915265004785793,2.1891109068749683,1.0778477379946887,0.05690260127509283,1.412867964545112,2.820633811380239,2,29,13,3,2017,2017-03-29,0.9986313947724864,0.7815263984453175
2017-03-30,SCCO,36.2,36.2,0.0013831258644538824,0.016230815564674046,-0.03323628773743383,0.08521604222182282,-0.6132157068333619,0.9507290389748663,1.9585087122744056,1.1891333279760803,0.056640671033264034,1.4361972896117892,2.891950983066998,3,30,13,3,2017,2017-03-30,0.9999699266755853,0.902379703321582
2017-03-31,SCCO,35.89,35.89,-0.008563535911602305,0.016046403811888463,0.014219748212123491,-0.5336732150076985,-0.3578730864660989,0.946198759079603,1.9871515214385396,1.1865548003139321,0.02630765621818348,1.462740412748611,2.9868915236897635,4,31,13,3,2017,2017-03-31,0.14232003979117686,0.8534811282875935
2017-04-03,SCCO,36.02,36.02,0.003622178879910898,0.01579267864086955,0.013288668542332908,0.22935810715081198,-0.4526731264960179,1.0190586468643879,2.0848242295325186,1.374272698600006,0.011704386846414285,1.5121461137053618,3.1180697000161577,0,3,14,4,2017,2017-04-03,0.36547433288400083,0.7561848789679761
2017-04-04,SCCO,36.14,36.14,0.003331482509716821,0.01554070497601166,0.0011216073987658655,0.21437138886937465,-0.25932522613292663,0.9413909303998399,2.132820550188435,1.3782163665528702,0.011261452063899502,1.564128804286814,3.2438152993786007,1,4,14,4,2017,2017-04-04,0.6356156122794046,0.8371684339637729
2017-04-05,SCCO,36.15,36.15,0.00027670171555049805,0.015283847947301027,0.02394296960990005,0.01810419185695712,-0.12139552390391932,0.660048880090584,2.27237300736925,1.425531199604013,0.01176756989296728,1.5809153480264697,3.294595951724753,2,5,14,4,2017,2017-04-05,0.6680954642860745,0.90594692166394
2017-04-06,SCCO,36.36,36.36,0.0058091286307053736,0.015061826604819514,-0.014953455538921741,0.3856855335757588,0.12053363148905587,0.7168343875527328,2.1641531423762905,1.7393954084173655,0.037783881201264156,1.6149105947130613,3.3627932458809604,3,6,14,4,2017,2017-04-06,0.3349858636133919,0.9892289976425418
2017-04-07,SCCO,36.23,36.23,-0.003575357535753665,0.014832163062463629,-0.004689071937311834,-0.24105435739187434,0.4520477244186988,0.6676043486193556,2.2646498356231213,1.6893471610124713,0.04509627938937882,1.6451852294231104,3.4317915609324934,4,7,14,4,2017,2017-04-07,0.3582142744420446,0.9914524010885886
2017-04-10,SCCO,36.19,36.19,-0.001104057410985293,0.014589824963629577,0.034598642776381534,-0.07567310874102712,0.3381035224334195,0.7494337598018649,2.3218123491523026,1.59889557857077,0.04720877194989793,1.6996896597065074,3.550712854694946,0,10,15,4,2017,2017-04-10,0.43161570734953375,0.9955525570617286
2017-04-11,SCCO,36.48,36.48,0.008013263332412146,0.014412829804601028,-0.13658420936610818,0.5559812639884265,0.3568475218178763,0.5882152024192883,2.248301359571568,1.4782760503072934,0.0887173722245396,1.7348164328671778,3.600903741817794,1,11,15,4,2017,2017-04-11,0.4210035249349852,0.9903083401889672
2017-04-12,SCCO,35.34,35.34,-0.031249999999999778,0.015291528660397739,-0.04313045159850666,-2.043615173735479,0.10986704602228065,0.39326777137696706,2.03840115084467,1.1191987886133052,-0.03936275780087357,1.7174958671234526,3.6471069847698705,2,12,15,4,2017,2017-04-12,0.9067377211845262,0.8493005230547901
2017-04-13,SCCO,34.97,34.97,-0.010469722693831507,0.015148123716393973,0.05589115852176019,-0.6911564025913458,-0.4315687558549949,0.02624437195415798,1.8331447642931804,1.0990212440369118,-0.20435324238489502,1.610184179820102,3.536997509099434,3,13,15,4,2017,2017-04-13,0.9999999216858125,0.8458876703477782
2017-04-17,SCCO,35.44,35.44,0.013440091507005869,0.015112084920054406,-0.056457659273595896,0.8893605070449461,-0.22462158813556385,0.021225524518982984,2.057783141656556,1.1113899405182002,-0.27303230227996017,1.5355471426951113,3.442359753717577,0,17,16,4,2017,2017-04-17,0.138313915716197,0.9543888957201868
